grupo,lat_x,lon_x,cch,azimuth,ponto_id,delay_1,delay_2,delay_3,lat_y,lon_y,rssi_value,btsId,btsNetNome,indoor,rssi_id
2.2793727990274144,-8.052622786653295,-34.95006216132414,872.906784271592,79.82099236312416,1239.619034495588,4.999936039246396,2.9984767876396083,1.9994655739323275,-8.056331716254228,-34.952166053959914,0.4999916742120054,BTS_1_3,PEMDL09_2,True,rssi_1_3
1.712024813140693,-8.048497886825666,-34.95292797160634,870.4164364674058,142.7476972052226,735.9455103816482,5.002068792228294,3.0015207678332,1.9992678905941017,-8.056111094174021,-34.952866906897704,-0.08991611931246418,BTS_1_3,PEMDL08_2,True,rssi_2_1
1.5670481031721901,-8.046350048995334,-34.949795999589824,870.2441224961511,186.3220885478965,612.537002509017,5.001464789167388,2.9992245961317647,1.9988906453490287,-8.055800044935841,-34.95056799884933,0.027844954029620977,BTS_3_1,PEMDL01_1,True,rssi_2_3
1.7666249082037577,-8.048888775335499,-34.94734248141787,873.6263895728688,63.58445352698996,569.1637803662337,5.000505929874854,2.9988330124641935,1.9993480887236958,-8.056313261055111,-34.953286754537906,0.26327310014271266,BTS_1_3,PEMDL08_3,True,rssi_2_3
1.786662912029516,-8.051260929830425,-34.94539360246145,864.5770370408995,114.84715120813848,1080.3525307070804,4.99961406441587,3.0018587408399715,2.0028392166285998,-8.055719508699212,-34.95132460319468,0.04503701662521448,BTS_1_3,PEMDL08_3,True,rssi_2_1
2.0163240803976463,-8.05350617447934,-34.946353306321335,875.1557131853409,81.69232348759374,1106.0150455666985,4.99938883770561,3.000339311326481,1.9984753856222355,-8.055603812649775,-34.95242055727052,0.009424249939400053,BTS_3_3,PEMDL08_3,True,rssi_1_1
3.168360628192111,-8.055293577169708,-34.95812711687782,875.9539303181881,238.6637606581425,1285.7377609030923,4.999415328147208,3.0001369803370337,1.998868056300571,-8.05309509212962,-34.951953297338214,0.2258406026688716,BTS_2_3,PEMDL08_3,False,rssi_1_3
3.0771450067384754,-8.056875050755353,-34.953505281250074,867.2637101186,156.25568906919628,990.289101205828,5.0001616145574515,3.0006467484262456,2.001369699682476,-8.054829791727833,-34.95309064651935,0.09910974594185848,BTS_2_3,PEMDL09_1,True,rssi_1_3
1.2133190821655897,-8.046374787727045,-34.94682224635369,868.1297936178273,225.59460441994878,868.7128176163867,5.000813166083024,2.9992771673687444,2.0000811042963567,-8.055527604932948,-34.9517924047242,-0.07736894350340934,BTS_3_2,PEMDL01_1,True,rssi_1_1
1.5384020371158456,-8.052758877220102,-34.93858498388433,867.9817007943353,32.708120870389195,681.9569165310122,5.001185656220569,3.0007317158041866,2.001213199776779,-8.056206316166632,-34.95095893251602,0.034257906132620836,BTS_1_2,PEMDL09_1,True,rssi_3_1
2.038755653296602,-8.054019111189264,-34.94076341439577,865.3553942406838,179.40077318474067,2024.0876810207105,5.000282205719149,2.9995173335905347,2.0011976709222297,-8.054203867262212,-34.95246607056128,-0.04055453482329929,BTS_3_3,PEMDL08_2,False,rssi_1_3
2.3917371392610813,-8.049511391450492,-34.960370604303854,875.5041700987728,135.35176032772577,974.3887676214473,5.00047879750026,2.9981400248562013,2.000456364262592,-8.054118424792543,-34.952433545821705,0.16846735614417033,BTS_3_1,PEMDL09_1,False,rssi_1_2
2.1247184226948197,-8.051659252469173,-34.951297031416615,876.0330302392883,180.78003316154712,1026.9828936607332,5.001128613408591,2.999718835070146,2.000383643272177,-8.055450412819958,-34.951924251762065,0.3506857086027366,BTS_3_3,PEMDL08_2,False,rssi_2_3
1.9573249115607754,-8.048801409073823,-34.950895276012666,876.6665371979874,22.693944768701712,679.2460824759214,4.99961141769309,2.998333352713162,1.9990621568268596,-8.054881076440221,-34.95196078536728,0.29038820683114347,BTS_3_3,PEMDL08_3,False,rssi_2_2
0.698205485287511,-8.040174633616042,-34.95584951484278,873.2297034151482,19.810726422672758,1839.4408794279034,5.001616807740981,2.999639182775084,2.0002078584492073,-8.053611398932466,-34.95123121248808,0.060799173183227403,BTS_2_1,PEMDL08_2,False,rssi_3_2
3.0541157295295758,-8.05697749148327,-34.95071597069073,876.6844273677888,45.38810676080671,941.0575236336188,4.999643998010262,2.998244832152129,1.9995832301029137,-8.056010829054959,-34.95094642757868,0.5430202652856092,BTS_3_3,PEMDL08_2,False,rssi_1_2
1.3356577381705395,-8.047054388633144,-34.94748910116949,872.2282262262519,125.77339293943116,434.9116155790692,4.999856877230959,3.000394291044394,1.9993289389787905,-8.055844137975697,-34.94998569198539,-0.08691909816480903,BTS_1_1,PEMDL09_1,True,rssi_1_3
2.6528844813300747,-8.053388542574593,-34.95677507907026,877.0245665813808,288.48472353751066,112.16513272910015,4.999734235842791,2.999336178509152,2.002718721208293,-8.055769730690757,-34.95077846863186,-0.04267137918213737,BTS_2_2,PEMDL01_2,True,rssi_3_3
2.389463698035443,-8.052360257417435,-34.95415032233271,876.7696476885922,-18.829090987008925,1021.1216261816594,5.0011592974709975,2.9996077970848165,1.9999063445136693,-8.054610797413021,-34.95096226536734,0.23433413048608026,BTS_3_3,PEMDL01_1,False,rssi_2_1
2.067061962052757,-8.048866473861583,-34.95744244800103,876.8093398640293,139.03521781895918,846.8578712374649,4.999719669723297,3.000491224617429,1.9991967108119544,-8.056289863007853,-34.95275895854268,0.3141350148654757,BTS_2_2,PEMDL08_2,False,rssi_1_2
0.16098950796275546,-8.038622321273701,-34.945936088097206,871.039586271962,318.01894528818667,652.5012500561644,4.997587287812364,2.9995035974357815,1.9998050149046511,-8.056052418530292,-34.95215158792892,-0.06180053060150126,BTS_3_2,PEMDL09_3,False,rssi_2_3
1.7925279713093627,-8.049117747809406,-34.94927949381764,863.0505534153951,42.2880875547571,1246.9653588780434,5.00088087349099,3.001352830979591,1.9990505102204832,-8.055642056169804,-34.94998671480562,-0.2578691647132316,BTS_2_3,PEMDL09_1,True,rssi_3_2
2.9692169972658813,-8.052472747087855,-34.95739162043038,876.3185345924577,168.59820943770177,291.22624689091845,4.999778639072123,2.99997345855381,1.9994459321365856,-8.054695410520742,-34.950246063946786,0.16173270804572806,BTS_1_3,PEMDL01_3,False,rssi_2_1
3.2135103517983126,-8.057388629689774,-34.95461191848221,877.7289497598902,85.71009802353473,1278.729330615953,5.0000343661082916,3.000379808212891,2.00009101740344,-8.056037717932012,-34.95273129849595,0.7278373159965281,BTS_1_2,PEMDL08_2,True,rssi_3_1
1.487080979218553,-8.046117965038622,-34.958038143377934,871.5149011887341,97.0521530406547,305.9787537460303,5.001966553434512,2.99871631654519,1.9985767618152503,-8.056765718500444,-34.950790896839564,-0.11041979147366632,BTS_2_3,PEMDL08_2,True,rssi_2_1
2.923391093429516,-8.057567583754842,-34.94696218896313,875.129745358327,137.22421254861476,1109.5139840617876,5.000890079485716,3.000211257470181,2.0008954971760695,-8.055709395325296,-34.953406546702155,0.32949248641668477,BTS_1_1,PEMDL01_1,False,rssi_2_2
2.2664175201597705,-8.054135425615675,-34.94665015970706,862.6772120329078,258.37844137002554,378.99659855636725,5.000183148876742,2.999718256107785,2.000575763510359,-8.054439495619427,-34.953049928044926,-0.3888021300977099,BTS_3_2,PEMDL08_3,True,rssi_3_1
1.0806856304508718,-8.046354882973612,-34.943700401827066,873.9713431715052,109.2321165527266,900.3684669971433,5.000635741528716,3.001092129115022,2.0025975737532056,-8.055826449272944,-34.95064120957804,0.11029416231492735,BTS_2_3,PEMDL08_3,False,rssi_1_2
1.9677107981858617,-8.051206925444545,-34.94899291967544,877.1073876628886,129.4364206126426,732.5499470454924,5.000045731884569,3.0019836894563077,2.0008306857530456,-8.057935838824013,-34.9529938962533,0.1751630980147346,BTS_1_2,PEMDL01_1,True,rssi_3_3
2.0181173890146105,-8.05277645215804,-34.94699832356997,869.8237992832195,-54.55670812065742,718.3025659522773,4.999234859040788,2.99997359577073,2.0018310770003667,-8.05547972307544,-34.9512783721236,0.20727974114186723,BTS_1_3,PEMDL08_3,True,rssi_1_1
0.9625232107159998,-8.045769411872712,-34.94234160835101,869.5386604412492,84.34907001022523,537.681790674509,5.000469472280979,2.999473223384784,1.9991956295896132,-8.057547340396896,-34.952799464508665,0.005021818116848875,BTS_2_3,PEMDL09_2,False,rssi_2_1
-0.4993469343455166,-8.035183520914398,-34.94223204984576,871.4010243097863,163.63743758484492,906.7976373010936,5.0002161608871445,2.999543391540735,1.999604390089115,-8.055668282566245,-34.951373748066636,0.014370887545068517,BTS_1_3,PEMDL08_2,True,rssi_2_3
2.0522747291000303,-8.051670501384853,-34.94747401235397,866.2499358983702,102.49907119342289,1233.0817430046968,5.000381657580439,3.0000576188805423,2.001663117222195,-8.056826712705702,-34.95179509482027,-0.061892257760793934,BTS_2_3,PEMDL09_3,True,rssi_3_1
2.825439744438456,-8.055989281769648,-34.95341549543427,875.5990523242735,-7.694527016147092,1604.6537396978747,5.000384261450313,3.0006239189821184,2.001528916268085,-8.055053690850112,-34.95046078341524,0.3652283819329022,BTS_3_1,PEMDL09_1,False,rssi_1_2
0.9539436879213596,-8.046846687185635,-34.941054168697896,871.412635226983,90.384158460999,910.1413233535758,5.000370420599137,3.0004618442251805,2.0001329898151616,-8.055551693527278,-34.95241762363616,0.10197571050557289,BTS_2_1,PEMDL08_2,True,rssi_1_2
2.023659424343877,-8.054984605553182,-34.943257845672214,868.9993796987278,159.5093802568256,1015.155927614328,5.000306476016933,2.9987483302020648,2.000952981652886,-8.055490109483982,-34.950697004299755,0.17740739187413657,BTS_1_3,PEMDL09_3,False,rssi_1_3
3.120404912525146,-8.055239879234385,-34.96218604965985,870.3338173343723,112.91778177872442,336.81874658018086,5.001317712783762,2.9999484213044703,1.999546234863368,-8.055249305001237,-34.951514886130546,0.20361666846346085,BTS_3_1,PEMDL09_3,False,rssi_3_2
0.8189659402468863,-8.043698006094507,-34.94550489341904,868.9899360811426,27.347559599218656,977.1381049267047,4.9996215232707835,2.9980343163346403,1.9988526464271057,-8.055895350763699,-34.951741128359224,0.09755365809808407,BTS_1_1,PEMDL08_1,True,rssi_1_1
0.911588618820421,-8.047061529396975,-34.9427093190743,864.575902818897,-64.65209580514696,1057.2020004622027,4.998874975500574,2.9994225893372937,1.9995853603447098,-8.05632325536814,-34.95027859741875,0.015201640057393384,BTS_2_1,PEMDL08_2,True,rssi_2_1
-0.3933420172223028,-8.036899782282376,-34.95006899704392,870.2413878874918,204.98761342233905,461.96052582348017,5.001776248885721,2.998531483178567,1.998996628319814,-8.055544595343626,-34.951399352383575,0.14538739764250636,BTS_2_2,PEMDL08_2,True,rssi_1_3
1.302336433012517,-8.046992486285816,-34.94397694961991,871.5229387762042,226.86831709137016,1051.2514831756973,4.997866199682591,3.000272425854977,1.9989173778254987,-8.056912557541287,-34.9524707150634,0.0852729891162119,BTS_2_3,PEMDL08_2,False,rssi_2_3
2.4086808457328104,-8.052471493268365,-34.95330345363616,878.4924540940674,116.561656319916,379.13180553501957,5.000464486932414,2.9991938683660826,2.0000727017297733,-8.056244580703007,-34.950376629224344,0.22108711203537834,BTS_2_2,PEMDL09_3,False,rssi_2_1
1.5209670947219949,-8.04657235360579,-34.950645030388806,871.3361502570087,65.86297095445123,340.0872979510538,4.999410859975833,3.00085518295278,1.9987864567907996,-8.057220176914047,-34.952603973237586,0.12001452250067093,BTS_2_1,PEMDL09_2,True,rssi_2_1
1.0485656561031371,-8.041442128423924,-34.95479747417138,870.8249389639454,40.06750337944129,1038.7410002589734,5.00114170813771,2.998788953871686,2.0009449238244446,-8.054827856600486,-34.95186001217023,0.3996368254809572,BTS_1_1,PEMDL08_1,True,rssi_1_1
2.299816875998777,-8.05437791125331,-34.94735780295592,869.6523887306189,106.97147078754854,4.658548153065794,4.998306316622731,3.000390297038149,2.001678667458673,-8.057460661889913,-34.95088883788795,0.08206805363243112,BTS_2_1,PEMDL09_2,False,rssi_3_2
1.5614742668847033,-8.045267363728163,-34.95883696486777,875.9393099464717,200.47917975101086,814.3429549478109,5.001102848130384,3.000720480434792,1.999998650038486,-8.055906833169361,-34.95099369948017,0.18312337100902457,BTS_1_1,PEMDL09_2,False,rssi_2_2
2.1769058147055707,-8.050114002386461,-34.95696783531402,881.0474285123745,121.88754131860087,854.0708118028563,5.000320256370596,2.999879462148039,2.0017877489096745,-8.056420680280672,-34.95206425762729,0.31050189599752365,BTS_3_3,PEMDL08_1,True,rssi_2_3
2.6855860790902106,-8.051925471305163,-34.96187988515655,879.4530916413071,113.41836824004109,1554.3610774261197,5.000040776401706,2.998655667488404,1.999530486846685,-8.05481840805138,-34.95122659077572,0.48322822607488825,BTS_1_2,PEMDL01_3,True,rssi_2_3
2.8844036392353636,-8.054197661153133,-34.95550339036228,869.0560926058946,115.0901939300459,1154.2629962022334,4.9992154352812515,3.0013815428841504,2.0008795066096248,-8.055366714121893,-34.95216140442207,0.06187937939075809,BTS_1_2,PEMDL08_2,True,rssi_3_2
2.492500825454009,-8.052804969901114,-34.954582410679514,877.0737135282401,81.66761410222335,833.8369540559972,5.000656965742438,3.00103360812879,1.999389370014097,-8.057183375731867,-34.95220470837867,0.3764335439358768,BTS_3_2,PEMDL09_3,False,rssi_2_3
3.220676523572648,-8.058441113467836,-34.95330707242766,870.0409666681942,290.0790525331423,593.2649643507,4.999673951788497,2.9993121920113945,2.0005682192175955,-8.055589932854076,-34.952566738344245,0.011736271370279022,BTS_1_2,PEMDL09_2,False,rssi_2_1
1.8461371923429848,-8.04989317635344,-34.950080435862326,878.9754766574681,338.09502161296507,656.5587776759816,5.000324370228581,2.9991822309519147,1.999103386716312,-8.05548727707279,-34.95168058373006,0.2450280935365607,BTS_2_3,PEMDL01_1,False,rssi_3_1
1.7422372047753254,-8.051939958991095,-34.94161118716264,874.0516934099604,150.51476299196852,592.3275515942089,4.999968009019732,2.999232096187345,2.0005128983161033,-8.055093273662877,-34.95098996900574,0.2725332102548328,BTS_1_3,PEMDL08_3,False,rssi_3_1
0.8681054481498496,-8.04248884326188,-34.950785016358296,871.5390403896129,6.931475013432106,1989.146056698241,4.99982744596295,3.0011543589083627,2.000014829670798,-8.056917416482726,-34.95221694871049,0.041275931065926946,BTS_2_2,PEMDL08_2,True,rssi_1_2
1.2347120803958211,-8.046837000834287,-34.94946466948934,874.0246285473338,129.74314203738243,797.9098262323535,5.00087913488433,2.999737013446247,2.000621302861474,-8.056827988739652,-34.95060243853238,0.12439310102047846,BTS_3_3,PEMDL09_1,False,rssi_1_3
1.2753702654155183,-8.042771175244313,-34.9565137279934,872.0633643327124,16.022334094066764,487.5861901385174,5.000888111442741,2.9992310459164537,2.0001846729019834,-8.0542195810283,-34.95171731154932,0.13038231419420016,BTS_1_1,PEMDL08_1,False,rssi_3_1
1.4184323567194843,-8.04701751220599,-34.94945850103095,874.2085823818286,68.49845771167563,379.15322746642374,5.001538594770824,2.9992132248665486,1.9979712830866203,-8.054712604917425,-34.95318255335479,0.07939238018495695,BTS_2_3,PEMDL09_3,False,rssi_2_3
1.1823830387895478,-8.048843557180975,-34.945496195964495,866.6701161985853,80.41620898436327,-379.37538147659586,4.998672721295711,3.0009190184372416,2.001219244012273,-8.0566069768661,-34.95221428732943,-0.031220550288345084,BTS_1_2,PEMDL01_1,True,rssi_3_3
0.5735520913172181,-8.041581280386604,-34.947887385777946,877.5543389863001,-17.30528384120177,1181.539032574684,4.998724172880985,2.9986967176387394,2.000109651474788,-8.055477637606888,-34.95137949955851,0.10165734765622282,BTS_1_2,PEMDL08_3,False,rssi_1_3
3.8709491102330236,-8.063018689864862,-34.957662441248026,873.1140835581151,140.1191676479932,201.36615997289402,5.001378449284894,3.000299292676536,2.000266988766235,-8.055199853493056,-34.95014861019377,0.2343749070719181,BTS_1_1,PEMDL09_2,True,rssi_2_3
3.1570091437299217,-8.058775221550208,-34.95500776242223,868.5672212493837,37.66733215184783,950.2707765494195,4.999737107278562,3.000020875855957,1.9972401018066652,-8.055086655017268,-34.95126504969714,0.09723239940882629,BTS_2_3,PEMDL01_2,False,rssi_3_1
2.0096185783452687,-8.049830355279873,-34.95253467617217,875.2111913447529,260.6037701587661,681.4616683659899,5.000804361130911,3.000871578234816,1.9997826687188835,-8.054111801344803,-34.95125180843813,0.04909813236181572,BTS_3_1,PEMDL09_2,False,rssi_1_1
2.675582603321833,-8.056255297141288,-34.94834491728711,871.3770871978064,-5.328338216191483,-266.020199497152,4.999200945386626,3.0007442815508294,1.9984567852175228,-8.056211467143124,-34.95169422734614,0.21157312787321458,BTS_1_1,PEMDL09_2,False,rssi_3_1
3.1294858792768947,-8.056730308916384,-34.95374681306671,873.9260050067,214.92785491422268,1108.5396992583467,5.000145140428851,3.0003460745502286,2.0003940238249527,-8.05580106139475,-34.95186469255309,0.49437288940421975,BTS_3_3,PEMDL01_3,False,rssi_3_3
2.173889013463202,-8.05304490007105,-34.94681821654726,868.9099168248175,224.30498940268905,972.9735062885585,4.9997589495023975,2.9992072302892114,1.9997940004866765,-8.05406166446765,-34.9513415660384,0.011289832028950592,BTS_1_2,PEMDL08_3,False,rssi_1_2
2.0477434354380195,-8.050970163792316,-34.954002580362086,872.1376140549053,160.4517518990923,675.27613878849,4.999798363455499,3.0002315267936956,1.9999035525908244,-8.05499396043732,-34.95217231237295,-0.0038795800587279883,BTS_2_2,PEMDL08_1,True,rssi_1_3
2.1893091061475616,-8.055322978208158,-34.946240732717406,872.7800078918851,-58.13385165442733,560.1468339773926,5.001680064160621,3.000192823393219,2.000911992090193,-8.055431817238617,-34.95252515056397,0.1169502218053121,BTS_2_3,PEMDL01_2,False,rssi_3_3
2.749273997177303,-8.051855434212596,-34.960475729510684,877.3905358364444,129.52451340747353,709.2010685439135,5.000520535065029,3.001079116101737,2.0011221097438727,-8.053836085413588,-34.952837061475215,0.2666876992433344,BTS_3_1,PEMDL01_1,True,rssi_3_2
1.416152271294455,-8.049604077809288,-34.94476784996393,872.1227957261391,133.48815942846096,1152.3569736215568,4.999700665812459,3.001606758209493,2.0018330543382854,-8.054406937747387,-34.95136770253675,0.21518524142886442,BTS_1_2,PEMDL01_3,False,rssi_1_2
2.594826779306507,-8.051473403347535,-34.95826083404781,879.213375322438,229.24263217791452,529.3209425017446,4.998952269966881,2.999813065800871,2.0008892307660493,-8.055530812037942,-34.95245103340788,0.35192544752142807,BTS_1_2,PEMDL01_2,True,rssi_3_3
2.7582460116347507,-8.05416813627693,-34.95252094615935,867.0954242137599,138.57081953334387,-643.1405352220501,4.999618713652318,3.0000952344812806,2.000092301188646,-8.05558181277295,-34.95150622324729,-0.0273365829288916,BTS_1_2,PEMDL09_1,False,rssi_1_2
2.391696752769915,-8.048984045688803,-34.959615462105326,874.223872467049,121.59955226053786,776.6684762908016,5.00104673948561,3.0006393138650562,1.9990812477039006,-8.055566068293762,-34.95164179679726,0.10216809294246142,BTS_3_3,PEMDL08_2,True,rssi_3_3
1.6688250475698028,-8.046849831509055,-34.9531086158392,871.2657916452448,152.16389173346457,1201.1061476211798,4.999949477460792,3.0006473824906554,2.0008801054215337,-8.055830038742128,-34.952763777592395,0.18990851222297042,BTS_2_2,PEMDL08_1,False,rssi_2_3
1.0950055882136742,-8.046835026863384,-34.94375721341433,865.8980793170126,97.35414742877441,1209.7516584654613,5.00002994625337,2.998919007028952,1.9992988524971436,-8.054622144011045,-34.95141456278275,0.23545442555578228,BTS_1_3,PEMDL01_3,True,rssi_2_2
1.6480275746818798,-8.05016112985673,-34.94702841511515,870.5482569146428,42.058927493573975,85.23171274756965,5.001493763911167,3.00074737645451,1.998763703393259,-8.054373984238106,-34.951833861655615,0.11711126318053836,BTS_2_3,PEMDL08_1,True,rssi_1_2
2.258126314565199,-8.053506799907227,-34.951526218397106,872.2515834711734,293.4179667188835,-348.2396016703316,4.999540094603944,3.0008999729899726,2.000634573741352,-8.055016552419366,-34.95276439012333,0.2057989542419048,BTS_3_3,PEMDL01_3,False,rssi_2_3
0.36686703505550655,-8.040882071889236,-34.94818254837643,871.8177163966257,107.01121009400921,384.91864590020066,4.999922198000335,3.000207636487105,2.0002792458566567,-8.054778374721357,-34.951885712453866,-0.12354749611681226,BTS_2_3,PEMDL01_3,False,rssi_1_2
0.7007107259960772,-8.042311431158954,-34.9483260237868,866.6031929353468,134.349078745088,164.98138180527997,5.000193027652824,3.001216022654674,2.000176041606183,-8.054836270469417,-34.95192519611848,0.07929887261470886,BTS_2_1,PEMDL08_2,True,rssi_2_2
2.4585757109744995,-8.055575493510213,-34.947073228670504,873.8790459971722,-29.987895681542653,822.7880908482306,4.998576173957306,2.9994907008583103,2.001535438627858,-8.055373506015364,-34.95008668194835,0.3126914433865438,BTS_1_1,PEMDL08_3,True,rssi_1_3
2.4007565484657714,-8.05353053497132,-34.95143703359702,876.6026441223261,186.467320301952,379.2768770585589,5.000132174833364,3.0007301700959874,2.0011828001570486,-8.055306850005913,-34.9515456004051,0.4312211731010434,BTS_3_1,PEMDL01_1,True,rssi_3_2
2.2793676346246605,-8.053126640539196,-34.94961310521178,874.8221082503457,112.58951141659601,-25.960690667200424,5.000178382356493,2.9980964941769526,2.0002890461793608,-8.053784935894008,-34.95209337219657,0.11828372366003817,BTS_2_1,PEMDL08_3,False,rssi_1_1
1.8492077865853518,-8.049835548878765,-34.94895187588745,877.1879120623507,223.34320859937338,692.7169264659676,5.000592191220619,3.000054739957152,1.9989627734627922,-8.055646932455891,-34.95033311637268,0.178472488696954,BTS_3_2,PEMDL08_3,True,rssi_3_1
0.2599259887551921,-8.040824554821414,-34.940789458994075,869.169903451191,177.7739179426121,1727.9587360853716,4.999384838632557,3.0012649421615403,2.0009232302654874,-8.056378401868487,-34.9508289865751,0.1793329766120024,BTS_1_1,PEMDL08_1,False,rssi_2_3
2.739428190893564,-8.055468996660144,-34.95390689573079,873.8021789051884,159.6512108630661,562.0585743572886,5.000408781092687,3.0002353552582566,2.00050825870267,-8.054839138244617,-34.95295096233909,0.16041956165681145,BTS_2_1,PEMDL09_3,True,rssi_2_1
2.578905807937744,-8.054447896456082,-34.95281901928534,872.2667156947622,81.48087284408528,-4.341460761470216,4.998262502325733,2.999238751491977,1.9994968658679875,-8.05637551763535,-34.95066087621189,0.20919130333205732,BTS_1_3,PEMDL08_1,True,rssi_1_1
2.3623457003414097,-8.050323363562532,-34.9598917515851,877.1685490507045,-35.073585370502485,1469.338323737903,4.999459412530822,3.0004455156320327,1.9996981658891149,-8.053011739080095,-34.95128567737813,0.3218839789353577,BTS_1_3,PEMDL09_2,True,rssi_1_3
0.5681461605656157,-8.042634011921125,-34.94736719267006,871.7961975127022,83.23589097933032,472.4693917019915,4.998850223914988,2.997180501638637,2.001168019515196,-8.054541283362035,-34.95210672201081,-0.0521877332316997,BTS_3_3,PEMDL08_1,False,rssi_2_1
0.9097776845833185,-8.046818491358957,-34.941351973029136,873.6227178552914,76.05753093231218,1077.1110517907532,4.998074325769718,2.998655586857138,1.9977114183786788,-8.054996569658137,-34.95333317636237,0.09941585512852617,BTS_3_3,PEMDL09_1,False,rssi_2_2
1.6410695257558834,-8.046492269054761,-34.95158536030802,880.0605484644875,257.6915386970349,1775.1607543476348,5.000563499281379,2.9999336978332742,1.999455534424703,-8.056139854288496,-34.95302753177482,0.3565134739185455,BTS_3_3,PEMDL01_3,False,rssi_3_2
